RECV_CPLT_DM,geometry,T,X,Y
2021-02-04 08:00:00,POINT (241073.4404947656 315024.3774396719),34.0,241073.4404947656,315024.3774396719
2021-02-04 09:00:00,POINT (236327.93792544428 316034.74761911714),34.0,236327.93792544428,316034.74761911714
2021-02-04 10:00:00,POINT (232170.4351874541 314834.57859839837),34.0,232170.4351874541,314834.57859839837
2021-02-04 11:00:00,POINT (235135.03395334433 314191.1371540957),34.0,235135.03395334433,314191.1371540957
2021-02-04 11:00:00,POINT (228452.88082382872 319766.8572261302),34.0,228452.88082382872,319766.8572261302
2021-02-04 12:00:00,POINT (241141.9036079293 316094.5520041864),34.0,241141.9036079293,316094.5520041864
2021-02-04 13:00:00,POINT (233815.2780063448 318032.12098893465),34.0,233815.2780063448,318032.12098893465
2021-02-04 13:00:00,POINT (234019.42812099744 313197.7420167221),34.0,234019.42812099744,313197.7420167221
2021-02-04 13:00:00,POINT (233651.57017283497 316593.259848721),34.0,233651.57017283497,316593.259848721
2021-02-04 14:00:00,POINT (236327.93792544428 316034.74761911714),34.0,236327.93792544428,316034.74761911714
2021-02-04 14:00:00,POINT (233247.65804101405 317494.3154027488),34.0,233247.65804101405,317494.3154027488
2021-02-04 15:00:00,POINT (236327.93792544428 316034.74761911714),34.0,236327.93792544428,316034.74761911714
2021-02-04 16:00:00,POINT (237304.20981116506 313614.47822146735),34.0,237304.20981116506,313614.47822146735
2021-02-04 16:00:00,POINT (235970.67388464717 321503.8228237415),34.0,235970.67388464717,321503.8228237415
2021-02-04 18:00:00,POINT (236560.92178211716 321825.5515940959),34.0,236560.92178211716,321825.5515940959
2021-02-04 19:00:00,POINT (230936.90855082526 312246.4526888056),34.0,230936.90855082526,312246.4526888056
2021-02-04 22:00:00,POINT (236327.93792544428 316034.74761911714),34.0,236327.93792544428,316034.74761911714
2021-02-05 08:00:00,POINT (236327.93792544428 316034.74761911714),35.0,236327.93792544428,316034.74761911714
2021-02-05 09:00:00,POINT (230712.08808789914 312327.4377244831),35.0,230712.08808789914,312327.4377244831
2021-02-05 10:00:00,POINT (229196.5874004371 320119.8773766041),35.0,229196.5874004371,320119.8773766041
2021-02-05 10:00:00,POINT (237528.80192479948 317901.38944870525),35.0,237528.80192479948,317901.38944870525
2021-02-05 11:00:00,POINT (237944.96473655594 314377.95605799876),35.0,237944.96473655594,314377.95605799876
2021-02-05 12:00:00,POINT (230819.93492605817 317770.7598442632),35.0,230819.93492605817,317770.7598442632
2021-02-05 12:00:00,POINT (233497.00805863412 312369.49382320483),35.0,233497.00805863412,312369.49382320483
2021-02-05 12:00:00,POINT (233661.49477367886 318546.88980849483),35.0,233661.49477367886,318546.88980849483
2021-02-05 13:00:00,POINT (229196.5874004371 320119.8773766041),35.0,229196.5874004371,320119.8773766041
2021-02-05 13:00:00,POINT (234093.8943534574 317961.55509285704),35.0,234093.8943534574,317961.55509285704
2021-02-05 14:00:00,POINT (228087.9125219103 321625.9311420575),35.0,228087.9125219103,321625.9311420575
2021-02-05 14:00:00,POINT (238096.6573354809 318011.06060684053),35.0,238096.6573354809,318011.06060684053
2021-02-05 14:00:00,POINT (236327.93792544428 316034.74761911714),35.0,236327.93792544428,316034.74761911714
2021-02-05 15:00:00,POINT (239107.18109773495 316797.97818669694),35.0,239107.18109773495,316797.97818669694
2021-02-05 15:00:00,POINT (230232.02805177902 318363.4774251275),35.0,230232.02805177902,318363.4774251275
2021-02-05 16:00:00,POINT (236327.93792544428 316034.74761911714),35.0,236327.93792544428,316034.74761911714
2021-02-05 17:00:00,POINT (236327.93792544428 316034.74761911714),35.0,236327.93792544428,316034.74761911714
2021-02-05 17:00:00,POINT (232972.6672993736 316139.01525986765),35.0,232972.6672993736,316139.01525986765
2021-02-05 17:00:00,POINT (240814.76879394284 317696.0655684058),35.0,240814.76879394284,317696.0655684058
2021-02-05 17:00:00,POINT (236327.93792544428 316034.74761911714),35.0,236327.93792544428,316034.74761911714
2021-02-05 21:00:00,POINT (236141.85292553497 313964.566648197),35.0,236141.85292553497,313964.566648197
2021-02-06 14:00:00,POINT (233497.00805863412 312369.49382320483),36.0,233497.00805863412,312369.49382320483
2021-02-06 21:00:00,POINT (232687.92786521677 317586.5110328186),36.0,232687.92786521677,317586.5110328186
2021-02-06 21:00:00,POINT (236327.93792544428 316034.74761911714),36.0,236327.93792544428,316034.74761911714
2021-02-07 12:00:00,POINT (236071.60051965353 316003.642794196),37.0,236071.60051965353,316003.642794196
2021-02-07 12:00:00,POINT (236327.93792544428 316034.74761911714),37.0,236327.93792544428,316034.74761911714
2021-02-08 00:00:00,POINT (234379.990579103 326781.3851079085),38.0,234379.990579103,326781.3851079085
2021-02-08 08:00:00,POINT (239598.3444173999 317128.370336486),38.0,239598.3444173999,317128.370336486
2021-02-08 08:00:00,POINT (236327.93792544428 316034.74761911714),38.0,236327.93792544428,316034.74761911714
2021-02-08 10:00:00,POINT (228929.7862822477 318635.30283856625),38.0,228929.7862822477,318635.30283856625
2021-02-08 11:00:00,POINT (236327.93792544428 316034.74761911714),38.0,236327.93792544428,316034.74761911714
2021-02-08 12:00:00,POINT (236327.93792544428 316034.74761911714),38.0,236327.93792544428,316034.74761911714
2021-02-08 12:00:00,POINT (236408.71461455073 322178.9021282507),38.0,236408.71461455073,322178.9021282507
2021-02-08 13:00:00,POINT (238380.30683431835 317924.75668807235),38.0,238380.30683431835,317924.75668807235
2021-02-08 13:00:00,POINT (235559.83528185746 312703.12644096464),38.0,235559.83528185746,312703.12644096464
2021-02-08 13:00:00,POINT (230279.70431343067 312255.69736764627),38.0,230279.70431343067,312255.69736764627
2021-02-08 16:00:00,POINT (236327.93792544428 316034.74761911714),38.0,236327.93792544428,316034.74761911714
2021-02-08 16:00:00,POINT (232907.2477158818 317528.86012310407),38.0,232907.2477158818,317528.86012310407
2021-02-08 18:00:00,POINT (232753.91161223126 312061.3600568153),38.0,232753.91161223126,312061.3600568153
2021-02-08 18:00:00,POINT (236335.24250396452 322106.59794472565),38.0,236335.24250396452,322106.59794472565
2021-02-08 18:00:00,POINT (236327.93792544428 316034.74761911714),38.0,236327.93792544428,316034.74761911714
2021-02-09 11:00:00,POINT (237361.95626508532 313310.2150908546),39.0,237361.95626508532,313310.2150908546
2021-02-09 14:00:00,POINT (236327.93792544428 316034.74761911714),39.0,236327.93792544428,316034.74761911714
2021-02-09 15:00:00,POINT (233355.56758554405 317909.7498305282),39.0,233355.56758554405,317909.7498305282
2021-02-09 18:00:00,POINT (236327.93792544428 316034.74761911714),39.0,236327.93792544428,316034.74761911714
2021-02-09 19:00:00,POINT (228512.81357526834 319633.6709930332),39.0,228512.81357526834,319633.6709930332
2021-02-09 23:00:00,POINT (236327.93792544428 316034.74761911714),39.0,236327.93792544428,316034.74761911714
2021-02-10 14:00:00,POINT (239656.04611703468 317230.28133174847),40.0,239656.04611703468,317230.28133174847
2021-02-10 15:00:00,POINT (231280.63238495227 317926.5430303695),40.0,231280.63238495227,317926.5430303695
2021-02-10 18:00:00,POINT (232663.8810840933 318680.56441082316),40.0,232663.8810840933,318680.56441082316
2021-02-10 18:00:00,POINT (229196.5874004371 320119.8773766041),40.0,229196.5874004371,320119.8773766041
2021-02-10 18:00:00,POINT (234036.01495737344 320992.844792426),40.0,234036.01495737344,320992.844792426
2021-02-10 18:00:00,POINT (235872.22193990852 324001.7748670761),40.0,235872.22193990852,324001.7748670761
2021-02-10 19:00:00,POINT (235953.2294127458 324091.7153952923),40.0,235953.2294127458,324091.7153952923
2021-02-12 15:00:00,POINT (236327.93792544428 316034.74761911714),42.0,236327.93792544428,316034.74761911714
2021-02-14 23:00:00,POINT (229774.50694180574 318277.4483324404),44.0,229774.50694180574,318277.4483324404
2021-02-15 11:00:00,POINT (238704.5048988091 317864.720480448),45.0,238704.5048988091,317864.720480448
2021-02-15 15:00:00,POINT (239922.64693549759 312542.86277378123),45.0,239922.64693549759,312542.86277378123
2021-02-16 11:00:00,POINT (236327.93792544428 316034.74761911714),46.0,236327.93792544428,316034.74761911714
2021-02-16 12:00:00,POINT (230016.27378665959 311427.17617138295),46.0,230016.27378665959,311427.17617138295
2021-02-16 13:00:00,POINT (236327.93792544428 316034.74761911714),46.0,236327.93792544428,316034.74761911714
2021-02-16 14:00:00,POINT (235389.27639537604 322321.37825832417),46.0,235389.27639537604,322321.37825832417
2021-02-16 14:00:00,POINT (235110.27645326778 326511.9547406964),46.0,235110.27645326778,326511.9547406964
2021-02-16 14:00:00,POINT (233337.32046761297 316094.35663833015),46.0,233337.32046761297,316094.35663833015
2021-02-16 14:00:00,POINT (235368.42726116753 324862.647634509),46.0,235368.42726116753,324862.647634509
2021-02-16 15:00:00,POINT (232115.01411544398 317485.166037312),46.0,232115.01411544398,317485.166037312
2021-02-16 18:00:00,POINT (230177.85150666264 318973.05630904884),46.0,230177.85150666264,318973.05630904884
2021-02-16 21:00:00,POINT (230698.0983636641 310642.804829765),46.0,230698.0983636641,310642.804829765
2021-02-17 10:00:00,POINT (229196.5874004371 320119.8773766041),47.0,229196.5874004371,320119.8773766041
2021-02-17 10:00:00,POINT (233497.00805863412 312369.49382320483),47.0,233497.00805863412,312369.49382320483
2021-02-17 10:00:00,POINT (235861.87875908663 316743.70782149734),47.0,235861.87875908663,316743.70782149734
2021-02-17 11:00:00,POINT (237688.48124014196 328098.8433675716),47.0,237688.48124014196,328098.8433675716
2021-02-17 11:00:00,POINT (238316.58403791615 325976.19487217563),47.0,238316.58403791615,325976.19487217563
2021-02-17 14:00:00,POINT (234127.79338066868 317895.99971369444),47.0,234127.79338066868,317895.99971369444
2021-02-17 15:00:00,POINT (236327.93792544428 316034.74761911714),47.0,236327.93792544428,316034.74761911714
2021-02-17 16:00:00,POINT (231179.43343772317 314175.4473480267),47.0,231179.43343772317,314175.4473480267
2021-02-17 17:00:00,POINT (240253.62489787125 315386.7343669032),47.0,240253.62489787125,315386.7343669032
2021-02-17 19:00:00,POINT (236327.93792544428 316034.74761911714),47.0,236327.93792544428,316034.74761911714
2021-02-18 01:00:00,POINT (238684.09356305844 328074.1711579071),48.0,238684.09356305844,328074.1711579071
2021-02-18 09:00:00,POINT (240179.05987277295 315997.82638691214),48.0,240179.05987277295,315997.82638691214
2021-02-18 10:00:00,POINT (233778.9751090476 318086.274004807),48.0,233778.9751090476,318086.274004807
2021-02-18 10:00:00,POINT (230126.99964481895 311486.14952121075),48.0,230126.99964481895,311486.14952121075
2021-02-18 11:00:00,POINT (238500.85307544662 319343.88403587235),48.0,238500.85307544662,319343.88403587235
2021-02-18 12:00:00,POINT (234150.24215513823 317869.5644658789),48.0,234150.24215513823,317869.5644658789
2021-02-18 16:00:00,POINT (239716.68822816474 317336.6449594232),48.0,239716.68822816474,317336.6449594232
2021-02-18 16:00:00,POINT (237594.61112603988 327972.36569221003),48.0,237594.61112603988,327972.36569221003
2021-02-18 16:00:00,POINT (230756.74802811054 317846.2155089801),48.0,230756.74802811054,317846.2155089801
2021-02-18 19:00:00,POINT (233632.05108217557 316997.3357683998),48.0,233632.05108217557,316997.3357683998
2021-02-18 22:00:00,POINT (236327.93792544428 316034.74761911714),48.0,236327.93792544428,316034.74761911714
2021-02-19 07:00:00,POINT (223838.84683344135 307951.63432812697),49.0,223838.84683344135,307951.63432812697
2021-02-19 07:00:00,POINT (229196.5874004371 320119.8773766041),49.0,229196.5874004371,320119.8773766041
2021-02-19 08:00:00,POINT (223841.4606750206 307945.11229657556),49.0,223841.4606750206,307945.11229657556
2021-02-19 09:00:00,POINT (237518.0578016706 314468.5376252481),49.0,237518.0578016706,314468.5376252481
2021-02-19 11:00:00,POINT (236402.4253970384 314667.16913823964),49.0,236402.4253970384,314667.16913823964
2021-02-19 14:00:00,POINT (229196.5874004371 320119.8773766041),49.0,229196.5874004371,320119.8773766041
2021-02-19 16:00:00,POINT (233992.03986937838 319165.16258430434),49.0,233992.03986937838,319165.16258430434
2021-02-19 17:00:00,POINT (239274.95184635368 318668.1475418373),49.0,239274.95184635368,318668.1475418373
2021-02-19 19:00:00,POINT (231602.58761053564 321322.6666910367),49.0,231602.58761053564,321322.6666910367
2021-02-19 22:00:00,POINT (233766.23971464325 313768.2481616191),49.0,233766.23971464325,313768.2481616191
2021-02-20 00:00:00,POINT (236327.93792544428 316034.74761911714),50.0,236327.93792544428,316034.74761911714
2021-02-20 10:00:00,POINT (236327.93792544428 316034.74761911714),50.0,236327.93792544428,316034.74761911714
2021-02-20 10:00:00,POINT (236327.93792544428 316034.74761911714),50.0,236327.93792544428,316034.74761911714
2021-02-20 10:00:00,POINT (236327.93792544428 316034.74761911714),50.0,236327.93792544428,316034.74761911714
2021-02-20 11:00:00,POINT (234583.99089114324 313824.28609533235),50.0,234583.99089114324,313824.28609533235
2021-02-20 13:00:00,POINT (236327.93792544428 316034.74761911714),50.0,236327.93792544428,316034.74761911714
2021-02-20 14:00:00,POINT (239755.15375307092 317277.3773208754),50.0,239755.15375307092,317277.3773208754
2021-02-20 14:00:00,POINT (236327.93792544428 316034.74761911714),50.0,236327.93792544428,316034.74761911714
2021-02-20 15:00:00,POINT (236327.93792544428 316034.74761911714),50.0,236327.93792544428,316034.74761911714
2021-02-20 15:00:00,POINT (233436.27951178388 313848.8656322356),50.0,233436.27951178388,313848.8656322356
2021-02-20 15:00:00,POINT (236327.93792544428 316034.74761911714),50.0,236327.93792544428,316034.74761911714
2021-02-20 16:00:00,POINT (235816.4936256922 317865.2985085786),50.0,235816.4936256922,317865.2985085786
2021-02-20 16:00:00,POINT (238404.8505212723 317510.1751717763),50.0,238404.8505212723,317510.1751717763
2021-02-20 16:00:00,POINT (236327.93792544428 316034.74761911714),50.0,236327.93792544428,316034.74761911714
2021-02-21 12:00:00,POINT (235670.48073458267 314365.2088377877),51.0,235670.48073458267,314365.2088377877
2021-02-21 12:00:00,POINT (234035.7466186143 317883.984188337),51.0,234035.7466186143,317883.984188337
2021-02-21 12:00:00,POINT (230562.3120859836 311807.3216773373),51.0,230562.3120859836,311807.3216773373
2021-02-21 12:00:00,POINT (230557.56745019014 312671.55563939223),51.0,230557.56745019014,312671.55563939223
2021-02-21 12:00:00,POINT (236327.93792544428 316034.74761911714),51.0,236327.93792544428,316034.74761911714
2021-02-21 14:00:00,POINT (229196.5874004371 320119.8773766041),51.0,229196.5874004371,320119.8773766041
2021-02-21 17:00:00,POINT (233217.30962583705 315409.44821970473),51.0,233217.30962583705,315409.44821970473
2021-02-21 23:00:00,POINT (236327.93792544428 316034.74761911714),51.0,236327.93792544428,316034.74761911714
2021-02-22 09:00:00,POINT (236103.82064027034 316847.46763380343),52.0,236103.82064027034,316847.46763380343
2021-02-22 10:00:00,POINT (232170.4351874541 314834.57859839837),52.0,232170.4351874541,314834.57859839837
2021-02-22 12:00:00,POINT (239774.83633742348 314930.9992101612),52.0,239774.83633742348,314930.9992101612
2021-02-22 12:00:00,POINT (235269.82953194005 320083.5374257268),52.0,235269.82953194005,320083.5374257268
2021-02-22 12:00:00,POINT (236327.93792544428 316034.74761911714),52.0,236327.93792544428,316034.74761911714
2021-02-22 13:00:00,POINT (233498.4033831813 312362.36623709655),52.0,233498.4033831813,312362.36623709655
2021-02-22 13:00:00,POINT (233497.00805863412 312369.49382320483),52.0,233497.00805863412,312369.49382320483
2021-02-22 13:00:00,POINT (229196.5874004371 320119.8773766041),52.0,229196.5874004371,320119.8773766041
2021-02-22 13:00:00,POINT (238500.85307544662 319343.88403587235),52.0,238500.85307544662,319343.88403587235
2021-02-22 14:00:00,POINT (237944.96473655594 314377.95605799876),52.0,237944.96473655594,314377.95605799876
2021-02-22 14:00:00,POINT (227302.04934395445 320499.09358691436),52.0,227302.04934395445,320499.09358691436
2021-02-22 14:00:00,POINT (233186.93893361904 314029.7847998284),52.0,233186.93893361904,314029.7847998284
2021-02-22 16:00:00,POINT (230755.13503180095 316832.6321023996),52.0,230755.13503180095,316832.6321023996
2021-02-22 16:00:00,POINT (238500.85307544662 319343.88403587235),52.0,238500.85307544662,319343.88403587235
2021-02-22 17:00:00,POINT (237929.08206322682 315875.84665882855),52.0,237929.08206322682,315875.84665882855
2021-02-22 18:00:00,POINT (239609.98233268852 316446.96423405164),52.0,239609.98233268852,316446.96423405164
2021-02-22 19:00:00,POINT (236327.93792544428 316034.74761911714),52.0,236327.93792544428,316034.74761911714
2021-02-22 23:00:00,POINT (235164.46555867512 313752.7123100094),52.0,235164.46555867512,313752.7123100094
2021-02-22 23:00:00,POINT (233389.1407027137 314571.6368237301),52.0,233389.1407027137,314571.6368237301
2021-02-23 07:00:00,POINT (236327.93792544428 316034.74761911714),53.0,236327.93792544428,316034.74761911714
2021-02-23 09:00:00,POINT (234304.28900279143 327895.2205784507),53.0,234304.28900279143,327895.2205784507
2021-02-23 09:00:00,POINT (231173.91889042655 320545.8898169772),53.0,231173.91889042655,320545.8898169772
2021-02-23 10:00:00,POINT (234160.62185874488 312812.2530442878),53.0,234160.62185874488,312812.2530442878
2021-02-23 10:00:00,POINT (235942.28389559398 316771.89349816245),53.0,235942.28389559398,316771.89349816245
2021-02-23 10:00:00,POINT (230291.27992118697 316276.2745833899),53.0,230291.27992118697,316276.2745833899
2021-02-23 10:00:00,POINT (230553.59069215445 316047.60265052307),53.0,230553.59069215445,316047.60265052307
2021-02-23 11:00:00,POINT (239832.38828636194 315909.78395843605),53.0,239832.38828636194,315909.78395843605
2021-02-23 11:00:00,POINT (241423.49813961235 314501.713183703),53.0,241423.49813961235,314501.713183703
2021-02-23 11:00:00,POINT (231374.8990902385 316604.3712976831),53.0,231374.8990902385,316604.3712976831
2021-02-23 13:00:00,POINT (236041.62884779938 318938.8523165103),53.0,236041.62884779938,318938.8523165103
2021-02-23 13:00:00,POINT (228877.17304031874 319302.19588848506),53.0,228877.17304031874,319302.19588848506
2021-02-23 14:00:00,POINT (231724.7514705157 323903.5763385271),53.0,231724.7514705157,323903.5763385271
2021-02-23 14:00:00,POINT (236327.93792544428 316034.74761911714),53.0,236327.93792544428,316034.74761911714
2021-02-23 14:00:00,POINT (233775.7989354788 317541.96336331987),53.0,233775.7989354788,317541.96336331987
2021-02-23 14:00:00,POINT (236327.93792544428 316034.74761911714),53.0,236327.93792544428,316034.74761911714
2021-02-23 15:00:00,POINT (236327.93792544428 316034.74761911714),53.0,236327.93792544428,316034.74761911714
2021-02-23 15:00:00,POINT (236327.93792544428 316034.74761911714),53.0,236327.93792544428,316034.74761911714
2021-02-23 15:00:00,POINT (236147.72603908362 313998.9910914713),53.0,236147.72603908362,313998.9910914713
2021-02-23 15:00:00,POINT (236327.93792544428 316034.74761911714),53.0,236327.93792544428,316034.74761911714
2021-02-23 15:00:00,POINT (241405.8935173613 310903.0353912875),53.0,241405.8935173613,310903.0353912875
2021-02-23 17:00:00,POINT (231960.22996821476 318689.1503761001),53.0,231960.22996821476,318689.1503761001
2021-02-23 18:00:00,POINT (230187.18750650878 312104.6639733568),53.0,230187.18750650878,312104.6639733568
2021-02-23 21:00:00,POINT (239583.47326025116 313833.53536093433),53.0,239583.47326025116,313833.53536093433
2021-02-24 08:00:00,POINT (236327.93792544428 316034.74761911714),54.0,236327.93792544428,316034.74761911714
2021-02-24 09:00:00,POINT (237342.51163541403 324883.75399884785),54.0,237342.51163541403,324883.75399884785
2021-02-24 09:00:00,POINT (235282.81854080947 316587.29817614215),54.0,235282.81854080947,316587.29817614215
2021-02-24 10:00:00,POINT (241116.45123772023 316047.38057832466),54.0,241116.45123772023,316047.38057832466
2021-02-24 11:00:00,POINT (236356.09777171686 312915.59547768254),54.0,236356.09777171686,312915.59547768254
2021-02-24 11:00:00,POINT (236327.93792544428 316034.74761911714),54.0,236327.93792544428,316034.74761911714
2021-02-24 11:00:00,POINT (236327.93792544428 316034.74761911714),54.0,236327.93792544428,316034.74761911714
2021-02-24 12:00:00,POINT (230462.91836315428 312771.20433815685),54.0,230462.91836315428,312771.20433815685
2021-02-24 12:00:00,POINT (236327.93792544428 316034.74761911714),54.0,236327.93792544428,316034.74761911714
2021-02-24 13:00:00,POINT (234931.18806297664 316004.0007444952),54.0,234931.18806297664,316004.0007444952
2021-02-24 13:00:00,POINT (236327.93792544428 316034.74761911714),54.0,236327.93792544428,316034.74761911714
2021-02-24 13:00:00,POINT (236327.93792544428 316034.74761911714),54.0,236327.93792544428,316034.74761911714
2021-02-24 14:00:00,POINT (231311.13368359537 321880.88903583004),54.0,231311.13368359537,321880.88903583004
2021-02-24 16:00:00,POINT (231278.53722212082 320820.5801217512),54.0,231278.53722212082,320820.5801217512
2021-02-24 17:00:00,POINT (231889.0582044794 311429.4059916142),54.0,231889.0582044794,311429.4059916142
2021-02-24 17:00:00,POINT (236327.93792544428 316034.74761911714),54.0,236327.93792544428,316034.74761911714
2021-02-24 20:00:00,POINT (234300.0144997249 312718.7019446747),54.0,234300.0144997249,312718.7019446747
2021-02-25 00:00:00,POINT (230317.6780996974 317405.2383184085),55.0,230317.6780996974,317405.2383184085
2021-02-25 09:00:00,POINT (236327.93792544428 316034.74761911714),55.0,236327.93792544428,316034.74761911714
2021-02-25 09:00:00,POINT (234477.7623314098 325129.21623324015),55.0,234477.7623314098,325129.21623324015
2021-02-25 11:00:00,POINT (237944.96473655594 314377.95605799876),55.0,237944.96473655594,314377.95605799876
2021-02-25 12:00:00,POINT (241639.2103934404 313333.8012472459),55.0,241639.2103934404,313333.8012472459
2021-02-25 12:00:00,POINT (236327.93792544428 316034.74761911714),55.0,236327.93792544428,316034.74761911714
2021-02-25 13:00:00,POINT (240191.90412883155 312096.1257055522),55.0,240191.90412883155,312096.1257055522
2021-02-25 13:00:00,POINT (241888.6678036282 309591.04227907595),55.0,241888.6678036282,309591.04227907595
2021-02-25 13:00:00,POINT (235802.5980588515 317121.75360999384),55.0,235802.5980588515,317121.75360999384
2021-02-25 13:00:00,POINT (236327.93792544428 316034.74761911714),55.0,236327.93792544428,316034.74761911714
2021-02-25 14:00:00,POINT (236147.72603908362 313998.9910914713),55.0,236147.72603908362,313998.9910914713
2021-02-25 14:00:00,POINT (242041.45712107848 309523.6450977786),55.0,242041.45712107848,309523.6450977786
2021-02-25 17:00:00,POINT (221733.7023750738 333286.1830588565),55.0,221733.7023750738,333286.1830588565
2021-02-25 19:00:00,POINT (238533.04650682706 317283.8126364474),55.0,238533.04650682706,317283.8126364474
2021-02-26 09:00:00,POINT (233497.00805863412 312369.49382320483),56.0,233497.00805863412,312369.49382320483
2021-02-26 10:00:00,POINT (235444.68893976306 316128.16504810867),56.0,235444.68893976306,316128.16504810867
2021-02-26 10:00:00,POINT (233497.00805863412 312369.49382320483),56.0,233497.00805863412,312369.49382320483
2021-02-26 11:00:00,POINT (233497.00805863412 312369.49382320483),56.0,233497.00805863412,312369.49382320483
2021-02-26 11:00:00,POINT (233497.00805863412 312369.49382320483),56.0,233497.00805863412,312369.49382320483
2021-02-26 11:00:00,POINT (229196.5874004371 320119.8773766041),56.0,229196.5874004371,320119.8773766041
2021-02-26 12:00:00,POINT (239583.47326025116 313833.53536093433),56.0,239583.47326025116,313833.53536093433
2021-02-26 13:00:00,POINT (228981.8402345342 312786.88874301786),56.0,228981.8402345342,312786.88874301786
2021-02-26 13:00:00,POINT (234150.24215513823 317869.5644658789),56.0,234150.24215513823,317869.5644658789
2021-02-26 17:00:00,POINT (234150.24215513823 317869.5644658789),56.0,234150.24215513823,317869.5644658789
2021-02-26 18:00:00,POINT (234052.33148055064 316564.6299201411),56.0,234052.33148055064,316564.6299201411
2021-02-26 19:00:00,POINT (229677.29230751 318884.77389796916),56.0,229677.29230751,318884.77389796916
2021-02-26 20:00:00,POINT (238971.390203 317516.58556388866),56.0,238971.390203,317516.58556388866
2021-02-26 21:00:00,POINT (233497.00805863412 312369.49382320483),56.0,233497.00805863412,312369.49382320483
2021-02-26 21:00:00,POINT (235164.46555867512 313752.7123100094),56.0,235164.46555867512,313752.7123100094
2021-02-26 23:00:00,POINT (234867.62256991238 313431.59637754835),56.0,234867.62256991238,313431.59637754835
2021-02-27 17:00:00,POINT (227298.93022436922 319892.58468929725),57.0,227298.93022436922,319892.58468929725
2021-02-27 18:00:00,POINT (234006.07486640033 311167.59487161314),57.0,234006.07486640033,311167.59487161314
2021-02-27 18:00:00,POINT (227405.97820854903 321456.07468961686),57.0,227405.97820854903,321456.07468961686
2021-02-27 22:00:00,POINT (240470.01277075362 311876.2568567082),57.0,240470.01277075362,311876.2568567082
2021-03-01 12:00:00,POINT (236659.55785094324 313085.87431597384),59.0,236659.55785094324,313085.87431597384
2021-03-01 12:00:00,POINT (234819.42564961198 316910.8502082468),59.0,234819.42564961198,316910.8502082468
2021-03-01 12:00:00,POINT (236076.17713371234 322539.2702126086),59.0,236076.17713371234,322539.2702126086
2021-03-01 14:00:00,POINT (230459.84481267908 312495.1083381662),59.0,230459.84481267908,312495.1083381662
2021-03-01 14:00:00,POINT (228442.04834722614 319923.1751597841),59.0,228442.04834722614,319923.1751597841
2021-03-01 14:00:00,POINT (228867.81190887472 311288.65095202264),59.0,228867.81190887472,311288.65095202264
2021-03-01 15:00:00,POINT (238837.60536159115 313853.69357441727),59.0,238837.60536159115,313853.69357441727
2021-03-01 16:00:00,POINT (228643.1121443387 321208.28993713215),59.0,228643.1121443387,321208.28993713215
2021-03-01 18:00:00,POINT (236327.93792544428 316034.74761911714),59.0,236327.93792544428,316034.74761911714
2021-03-02 10:00:00,POINT (226050.20883529508 343609.4374311198),60.0,226050.20883529508,343609.4374311198
2021-03-02 13:00:00,POINT (239145.63298651337 317453.00812920905),60.0,239145.63298651337,317453.00812920905
2021-03-02 13:00:00,POINT (236327.93792544428 316034.74761911714),60.0,236327.93792544428,316034.74761911714
2021-03-02 14:00:00,POINT (233015.94066517422 316204.4620400584),60.0,233015.94066517422,316204.4620400584
2021-03-02 15:00:00,POINT (232246.7242321677 317186.5965021725),60.0,232246.7242321677,317186.5965021725
2021-03-02 17:00:00,POINT (240205.2345049564 315183.00700154784),60.0,240205.2345049564,315183.00700154784
2021-03-02 17:00:00,POINT (237945.96155848357 314149.81004928687),60.0,237945.96155848357,314149.81004928687
2021-03-02 17:00:00,POINT (234569.42062934957 315904.87180736766),60.0,234569.42062934957,315904.87180736766
2021-03-02 23:00:00,POINT (236327.93792544428 316034.74761911714),60.0,236327.93792544428,316034.74761911714
2021-03-03 10:00:00,POINT (237966.32741737433 313851.45940165664),61.0,237966.32741737433,313851.45940165664
2021-03-03 11:00:00,POINT (232129.91412613756 319776.77611520165),61.0,232129.91412613756,319776.77611520165
2021-03-03 11:00:00,POINT (240534.84628896855 312611.3901409345),61.0,240534.84628896855,312611.3901409345
2021-03-03 11:00:00,POINT (236327.93792544428 316034.74761911714),61.0,236327.93792544428,316034.74761911714
2021-03-03 11:00:00,POINT (235192.93878573264 314947.5055519954),61.0,235192.93878573264,314947.5055519954
2021-03-03 12:00:00,POINT (238234.07482962118 319394.7812301725),61.0,238234.07482962118,319394.7812301725
2021-03-03 12:00:00,POINT (236040.79433230963 316547.25860915385),61.0,236040.79433230963,316547.25860915385
2021-03-03 12:00:00,POINT (230523.12293996487 311457.57047115965),61.0,230523.12293996487,311457.57047115965
2021-03-03 13:00:00,POINT (232083.06851314663 311844.6917463603),61.0,232083.06851314663,311844.6917463603
2021-03-03 14:00:00,POINT (238436.22585480098 313342.0099882338),61.0,238436.22585480098,313342.0099882338
2021-03-03 17:00:00,POINT (231719.86575909067 311223.49861611705),61.0,231719.86575909067,311223.49861611705
2021-03-03 17:00:00,POINT (169293.88268092612 343714.5427650666),61.0,169293.88268092612,343714.5427650666
2021-03-04 09:00:00,POINT (236275.0977984253 326104.3307654272),62.0,236275.0977984253,326104.3307654272
2021-03-04 10:00:00,POINT (236327.93792544428 316034.74761911714),62.0,236327.93792544428,316034.74761911714
